owner,timestamp,contest_id,ticket_id,task_id,task_name,task_answer
PBL_testing3,2022-05-07T10:29:00+08:00,PBL_testing3/高阶能力测试B,140729101422421,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[-1,-1,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:01+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[3,2,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:02+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[-1,-1,1,2],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:02+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[0,0,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:03+08:00,PBL_testing3/高阶能力测试C,140729101423321,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""简单得要死""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:03+08:00,PBL_testing3/高阶能力测试C,140729101423321,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":2,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""简单得要死""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:03+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[-1,0,1,2],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:04+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[3,2,1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:05+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,0,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:05+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[3,2,1,0],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:08+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[3,0,1,2],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:09+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":2,""answer"":[[3,2,1,0],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:09+08:00,PBL_testing3/高阶能力测试B,140729141110221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:10+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,0,3,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:10+08:00,PBL_testing3/高阶能力测试B,140729141110221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:10+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":null}"
PBL_testing3,2022-05-07T10:29:11+08:00,PBL_testing3/高阶能力测试B,140729141110221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:13+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":2,""answer"":[[3,0,1,2],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:13+08:00,PBL_testing3/高阶能力测试B,140729141110221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:13+08:00,PBL_testing3/高阶能力测试B,140729101421221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:14+08:00,PBL_testing3/高阶能力测试B,140729101421221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:15+08:00,PBL_testing3/高阶能力测试B,140729101421221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:16+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,0,3,2],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:17+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":2,""answer"":[[3,2,1,0],""3"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:18+08:00,PBL_testing3/高阶能力测试B,140729101421221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:18+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":3,""answer"":[[3,2,1,0],""3"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:18+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":2,""answer"":[[1,0,3,2],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:19+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":2,""answer"":[[3,0,1,2],""3"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:19+08:00,PBL_testing3/高阶能力测试B,140729141110221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:20+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":3,""answer"":[[3,0,1,2],""3"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:22+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""4"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:24+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":2,""answer"":[[1,0,3,2],""3"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:25+08:00,PBL_testing3/高阶能力测试C,140729101421521,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:25+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,0,3,2],""3"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:27+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""4="",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:29+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""4"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:31+08:00,PBL_testing3/高阶能力测试C,140729101421521,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:32+08:00,PBL_testing3/高阶能力测试B,140729101421221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:33+08:00,PBL_testing3/高阶能力测试C,140729101421521,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:33+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":3,""answer"":[[3,2,1,0],""3"",""1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:37+08:00,PBL_testing3/高阶能力测试C,140729101421521,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:38+08:00,PBL_testing3/高阶能力测试C,140729101421521,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:38+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":3,""answer"":[[3,2,1,0],""3"",""0"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:39+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[3,2,1,0],""3"",""0"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:40+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":1,""answer"":{""question1"":3,""question2"":{""max"":"""",""min"":""""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:45+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:45+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:46+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":3,""answer"":[[3,0,1,2],""3"",""2"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:46+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:47+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:48+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:49+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":2,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:49+08:00,PBL_testing3/高阶能力测试B,140729101423021,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:50+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":2,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式1：1+2=""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:50+08:00,PBL_testing3/高阶能力测试C,140729101420321,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":1,""answer"":{""question1"":3,""question2"":{""max"":"""",""min"":""""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:51+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[3,2,1,0],""3"",""0"",""3"","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:51+08:00,PBL_testing3/高阶能力测试C,140729101424521,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[3,0,1,2],""3"",""2"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:52+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":3,""answer"":[[1,0,3,2],""3"",""2"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:52+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":2,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:54+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[3,2,1,0],""3"",""0"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:55+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,0,3,2],""3"",""2"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:29:56+08:00,PBL_testing3/高阶能力测试B,140729141110221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":4,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""非常简单""}},""isAnswered"":true}}"
PBL_testing3,2022-05-07T10:29:59+08:00,PBL_testing3/高阶能力测试B,140729101422421,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[0,-1,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:00+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:00+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:02+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:03+08:00,PBL_testing3/高阶能力测试B,140729141110221,2,运动会问题,"{""frame"":null}"
PBL_testing3,2022-05-07T10:30:04+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:04+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:05+08:00,PBL_testing3/高阶能力测试B,140729101423621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":4,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""非常简单""}},""isAnswered"":true}}"
PBL_testing3,2022-05-07T10:30:07+08:00,PBL_testing3/高阶能力测试B,140729101422421,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[0,1,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:07+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,0,3,2],""3"",""2"",""该同学50米跑的成绩"","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:08+08:00,PBL_testing3/高阶能力测试C,140729141111721,1,热身题【本题不计入总分】,"{""frame"":null}"
PBL_testing3,2022-05-07T10:30:08+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,0,3,2],""3"",""2"",""该同学50米跑的成绩该同学实心球的成绩"","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:09+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1="",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:09+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":3,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1"",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:11+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,0,3,2],""3"",""2"",""该同学50米跑的成绩"","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:11+08:00,PBL_testing3/高阶能力测试C,140729101423921,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[1,0,3,2],""3"",""2"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:12+08:00,PBL_testing3/高阶能力测试B,140729101422421,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[0,1,3,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:14+08:00,PBL_testing3/高阶能力测试B,140729101422421,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[0,1,3,2],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:16+08:00,PBL_testing3/高阶能力测试C,140729101422121,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[-1,-1,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:16+08:00,PBL_testing3/高阶能力测试B,140729101420621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":1,""answer"":{""question1"":3,""question2"":{""max"":"""",""min"":""""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:19+08:00,PBL_testing3/高阶能力测试B,140729141110221,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[-1,-1,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:21+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[3,2,1,0],""3"",""0"",""该同学50米跑的成绩"","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:22+08:00,PBL_testing3/高阶能力测试B,140729141112021,2,运动会问题,"{""frame"":{""data"":{""page"":4,""answer"":[[3,2,1,0],""3"",""0"",""该同学50米跑的成绩该同学实心球的成绩"","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:27+08:00,PBL_testing3/高阶能力测试C,140729101422121,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,-1,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:30+08:00,PBL_testing3/高阶能力测试C,140729101422121,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,2,-1,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:31+08:00,PBL_testing3/高阶能力测试C,140729101420321,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":2,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:32+08:00,PBL_testing3/高阶能力测试C,140729101422121,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,2,3,-1],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:32+08:00,PBL_testing3/高阶能力测试B,140729101421221,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":4,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""非常简单""}},""isAnswered"":true}}"
PBL_testing3,2022-05-07T10:30:33+08:00,PBL_testing3/高阶能力测试C,140729101420321,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":2,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":"""",""question4"":""""}},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:33+08:00,PBL_testing3/高阶能力测试C,140729101421521,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":4,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1=4"",""question4"":""非常简单""}},""isAnswered"":true}}"
PBL_testing3,2022-05-07T10:30:34+08:00,PBL_testing3/数学建模（15分钟）,140729101421621,1,热身题【本题不计入总分】,"{""frame"":{""data"":{""page"":4,""answer"":{""question1"":3,""question2"":{""max"":""算式3：5-1="",""min"":""算式2：1×2=""},""question3"":""5-1"",""question4"":""非常简单""}},""isAnswered"":true}}"
PBL_testing3,2022-05-07T10:30:36+08:00,PBL_testing3/高阶能力测试C,140729101422721,2,运动会问题,"{""frame"":{""data"":{""page"":5,""answer"":[[1,3,0,2],""3"",""2"",""该同学50米跑的成绩+该同学实心球的成绩+该同学立定跳远的成绩÷3"",""9."","""","""","""","""",""-1""]},""isAnswered"":false}}"
PBL_testing3,2022-05-07T10:30:36+08:00,PBL_testing3/高阶能力测试C,140729101422121,2,运动会问题,"{""frame"":{""data"":{""page"":1,""answer"":[[1,2,3,0],""-1"",""-1"","""","""","""","""","""","""",""-1""]},""isAnswered"":false}}"
